"xwaveid"	"FY_rental_property_profit_or_loss"	"WEIGHT"	"Year"	"Profit_loss"	"filled_down"	"loss"	"next_Profit"	"nextIsProfit"	"rw"
"0103572"	"[-1] Not asked"	1692.77555005445	2014	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103572"	"[-1] Not asked"	1730.01408793001	2015	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[1] Profit"	1066.97064661884	2002	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103573"	"[-1] Not asked"	1123.05595151198	2003	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1204.99305462108	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[-1] Not asked"	1276.78412283165	2005	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1282.04295881416	2006	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1347.34269117146	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1398.6093518504	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103573"	"[1] Profit"	1361.86863224652	2009	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1361.17144197533	2010	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[2] Loss"	1378.67247611655	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[-1] Not asked"	1623.55963610379	2012	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[-1] Not asked"	1729.2359781219	2013	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[-1] Not asked"	1735.34081357018	2014	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103573"	"[-1] Not asked"	1790.42095130577	2015	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103574"	"[-1] Not asked"	1127.18209435511	2002	NA	NA	NA	NA	FALSE	TRUE
"0103574"	"[-1] Not asked"	1199.49338881176	2003	NA	NA	NA	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	1285.55503725254	2004	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103574"	"[-1] Not asked"	1366.75666558214	2005	NA	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	1417.38057461575	2006	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103574"	"[2] Loss"	1515.27688795644	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103574"	"[2] Loss"	1607.58455763219	2008	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103574"	"[2] Loss"	1913.62319673766	2009	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103574"	"[2] Loss"	1965.94658587379	2010	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	2013.06567290777	2011	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	2141.94790305061	2012	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	2282.87158291441	2013	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103574"	"[3] Break-even"	2295.68118053494	2014	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0103574"	"[1] Profit"	2411.08047048155	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103603"	"[-1] Not asked"	1451.88892093357	2002	NA	NA	NA	NA	FALSE	TRUE
"0103603"	"[-1] Not asked"	1563.3738625653	2003	NA	NA	NA	NA	FALSE	TRUE
"0103603"	"[-1] Not asked"	1710.87955721757	2004	NA	NA	NA	NA	FALSE	TRUE
"0103603"	"[-1] Not asked"	1755.85204684572	2005	NA	NA	NA	"Profit"	TRUE	TRUE
"0103603"	"[1] Profit"	1767.01995120565	2006	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103603"	"[2] Loss"	1801.47669445847	2007	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103603"	"[1] Profit"	1895.50045633331	2008	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	2487.09841217909	2009	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	2568.35527707952	2010	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	2727.0437869993	2011	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	2661.73316024743	2012	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	2848.98625653243	2013	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	3120.64656599931	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103603"	"[-1] Not asked"	3253.7305466423	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103604"	"[-10] Non-responding person"	1502.66440009223	2002	NA	NA	NA	NA	FALSE	TRUE
"0103604"	"[-10] Non-responding person"	1605.61684753292	2003	NA	NA	NA	NA	FALSE	TRUE
"0103604"	"[-10] Non-responding person"	1743.33567692034	2004	NA	NA	NA	"Loss"	FALSE	TRUE
"0103604"	"[2] Loss"	1785.99943575597	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103604"	"[2] Loss"	1815.43026587057	2006	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103604"	"[2] Loss"	1827.56722786966	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103604"	"[2] Loss"	1888.94190079222	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103604"	"[1] Profit"	2448.12977894132	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[1] Profit"	2539.58906956215	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[1] Profit"	2680.17162857629	2011	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[1] Profit"	2639.85873776621	2012	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[1] Profit"	2806.28596951632	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[-10] Non-responding person"	3082.37124423624	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103604"	"[-10] Non-responding person"	3221.71750443086	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103647"	"[-1] Not asked"	1235.58609553945	2002	NA	NA	NA	"Profit"	TRUE	TRUE
"0103647"	"[1] Profit"	1338.00310404701	2003	"Profit"	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0103647"	"[3] Break-even"	1533.60236468713	2004	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103647"	"[2] Loss"	1545.67835061738	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103647"	"[2] Loss"	1719.71185278793	2006	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103647"	"[1] Profit"	1876.9719262747	2007	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103647"	"[-1] Not asked"	1947.54296000256	2008	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103659"	"[-1] Not asked"	635.568411444641	2002	NA	NA	NA	NA	FALSE	TRUE
"0103659"	"[-1] Not asked"	698.493422405237	2003	NA	NA	NA	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	739.65834149181	2004	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103659"	"[2] Loss"	768.523275340954	2005	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103659"	"[3] Break-even"	778.267585436154	2006	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103659"	"[-1] Not asked"	779.348551786491	2007	NA	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103659"	"[2] Loss"	798.750930092345	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	1027.000069736	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103659"	"[2] Loss"	1022.44618544385	2011	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	1062.73385524617	2012	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	1149.86056125575	2013	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	1211.25600889127	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103659"	"[1] Profit"	1223.71484947309	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	707.156280065427	2002	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103673"	"[-1] Not asked"	711.978733036963	2003	NA	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	752.295734286443	2004	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	755.748298237382	2005	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	766.26468745626	2006	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	762.411467532657	2007	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	788.791402963256	2008	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	797.663309489055	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103673"	"[1] Profit"	788.000770170912	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	772.35832912602	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	804.503948248905	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	804.177959613008	2013	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	822.131498091285	2014	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103673"	"[2] Loss"	979.026130354398	2015	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103678"	"[-1] Not asked"	786.107071956696	2002	NA	NA	NA	NA	FALSE	TRUE
"0103678"	"[-1] Not asked"	812.16869887035	2003	NA	NA	NA	NA	FALSE	TRUE
"0103678"	"[-1] Not asked"	815.046012084733	2004	NA	NA	NA	NA	FALSE	TRUE
"0103678"	"[-1] Not asked"	807.782381817204	2005	NA	NA	NA	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	826.019469801101	2006	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103678"	"[-1] Not asked"	840.912025172522	2007	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103678"	"[2] Loss"	852.191647923883	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	842.731083562493	2009	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	829.429041326436	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	804.103107098294	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103678"	"[2] Loss"	815.345711055458	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103678"	"[2] Loss"	804.345880774159	2013	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	784.306348572417	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103678"	"[1] Profit"	760.724016492257	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103679"	"[-1] Not asked"	1130.19243116636	2002	NA	NA	NA	NA	FALSE	TRUE
"0103679"	"[-1] Not asked"	1197.19842522194	2003	NA	NA	NA	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1445.24432868914	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1499.60900653677	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1611.87798128346	2006	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1604.63507715985	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1541.88483459935	2008	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[-10] Non-responding person"	1258.30353283013	2009	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[-1] Not asked"	1678.62601071017	2010	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1734.13980590441	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[2] Loss"	1818.55123160284	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103679"	"[-10] Non-responding person"	1386.99669748717	2013	NA	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103679"	"[1] Profit"	1993.41327776614	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103679"	"[1] Profit"	1999.09471467467	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103680"	"[-1] Not asked"	1178.45526030794	2002	NA	NA	NA	NA	FALSE	TRUE
"0103680"	"[-1] Not asked"	1159.93365350064	2003	NA	NA	NA	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1378.19657023341	2004	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1434.15900202385	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1578.24962840516	2006	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1541.2907777823	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1506.15167603376	2008	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[-1] Not asked"	1217.15712870497	2009	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[-1] Not asked"	1566.31396467683	2010	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1621.7732952329	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1682.47788161824	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103680"	"[2] Loss"	1261.49809120192	2013	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103680"	"[1] Profit"	1793.07291677042	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103680"	"[1] Profit"	1832.05573992524	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103706"	"[-1] Not asked"	258.676026634026	2002	NA	NA	NA	NA	FALSE	TRUE
"0103706"	"[-1] Not asked"	259.942344484228	2003	NA	NA	NA	NA	FALSE	TRUE
"0103706"	"[-1] Not asked"	265.915548222653	2004	NA	NA	NA	NA	FALSE	TRUE
"0103706"	"[-1] Not asked"	274.307915454488	2005	NA	NA	NA	"Profit"	TRUE	TRUE
"0103706"	"[1] Profit"	277.194885205041	2006	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	277.316073394212	2007	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103706"	"[1] Profit"	289.444504415603	2008	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	290.238816101725	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103706"	"[1] Profit"	292.527521913124	2010	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	292.670410937806	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	294.917473163567	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	305.892741714886	2013	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103706"	"[3] Break-even"	308.515552890318	2014	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103706"	"[2] Loss"	310.282699801949	2015	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103728"	"[-1] Not asked"	624.439794807947	2002	NA	NA	NA	NA	FALSE	TRUE
"0103728"	"[-1] Not asked"	659.312155470885	2003	NA	NA	NA	NA	FALSE	TRUE
"0103728"	"[-1] Not asked"	666.115806527345	2004	NA	NA	NA	NA	FALSE	TRUE
"0103728"	"[-1] Not asked"	758.873261490032	2005	NA	NA	NA	NA	FALSE	TRUE
"0103728"	"[-1] Not asked"	804.787906359752	2006	NA	NA	NA	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	937.450309653806	2007	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1061.4621477408	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103728"	"[1] Profit"	1102.05347095955	2009	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1077.86478193154	2010	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1157.82047015649	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1302.59956482239	2012	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103728"	"[3] Break-even"	1315.18320842415	2013	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1375.04108489071	2014	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103728"	"[2] Loss"	1423.5953991592	2015	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103729"	"[-1] Not asked"	642.772054726054	2002	NA	NA	NA	NA	FALSE	TRUE
"0103729"	"[-1] Not asked"	662.792372273959	2003	NA	NA	NA	NA	FALSE	TRUE
"0103729"	"[-1] Not asked"	674.261123247239	2004	NA	NA	NA	NA	FALSE	TRUE
"0103729"	"[-1] Not asked"	760.937140145283	2005	NA	NA	NA	NA	FALSE	TRUE
"0103729"	"[-1] Not asked"	802.586749359491	2006	NA	NA	NA	"Profit"	TRUE	TRUE
"0103729"	"[1] Profit"	922.847241899367	2007	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103729"	"[2] Loss"	1053.75157819515	2008	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103729"	"[1] Profit"	1090.63622848705	2009	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103729"	"[2] Loss"	1072.5973006348	2010	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103729"	"[1] Profit"	1142.79577048512	2011	"Profit"	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0103729"	"[3] Break-even"	1261.94892464069	2012	"Break even"	"Break even"	FALSE	"Profit"	TRUE	TRUE
"0103729"	"[1] Profit"	1257.67019315889	2013	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103729"	"[2] Loss"	1318.63153479648	2014	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103729"	"[2] Loss"	1368.06114402906	2015	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103753"	"[-1] Not asked"	896.573593926343	2002	NA	NA	NA	NA	FALSE	TRUE
"0103753"	"[-1] Not asked"	1030.52776180796	2003	NA	NA	NA	NA	FALSE	TRUE
"0103753"	"[-1] Not asked"	1162.5128072059	2004	NA	NA	NA	NA	FALSE	TRUE
"0103753"	"[-1] Not asked"	1212.73744592971	2005	NA	NA	NA	NA	FALSE	TRUE
"0103753"	"[-1] Not asked"	1297.19521608907	2006	NA	NA	NA	"Loss"	FALSE	TRUE
"0103753"	"[2] Loss"	1374.11284830981	2007	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103753"	"[3] Break-even"	1390.36319601627	2008	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103753"	"[2] Loss"	1446.76121215334	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103753"	"[1] Profit"	1592.95821069473	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103753"	"[1] Profit"	1716.14047284473	2011	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103753"	"[-1] Not asked"	1656.74827146656	2012	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103753"	"[-1] Not asked"	1692.52878137639	2013	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103753"	"[-1] Not asked"	1750.11867017921	2014	NA	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103753"	"[-1] Not asked"	1758.55819828229	2015	NA	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	863.433071844568	2002	NA	NA	NA	NA	FALSE	TRUE
"0103761"	"[-1] Not asked"	1043.57016071231	2003	NA	NA	NA	NA	FALSE	TRUE
"0103761"	"[-1] Not asked"	1142.54380308506	2004	NA	NA	NA	"Loss"	FALSE	TRUE
"0103761"	"[2] Loss"	1254.23705047519	2005	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1403.06225918564	2006	NA	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103761"	"[3] Break-even"	1420.90387417312	2007	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103761"	"[-1] Not asked"	1381.71727700314	2008	NA	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103761"	"[2] Loss"	1325.17836646072	2009	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[2] Loss"	1375.93521339209	2010	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1349.77464109283	2011	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1441.8820427199	2012	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1529.35422528725	2013	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1563.02919236975	2014	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103761"	"[-1] Not asked"	1630.25556672479	2015	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[-1] Not asked"	938.841225583296	2002	NA	NA	NA	NA	FALSE	TRUE
"0103773"	"[-1] Not asked"	1261.82348678771	2003	NA	NA	NA	NA	FALSE	TRUE
"0103773"	"[-1] Not asked"	1366.01858740802	2004	NA	NA	NA	NA	FALSE	TRUE
"0103773"	"[-1] Not asked"	1511.34309585043	2005	NA	NA	NA	"Loss"	FALSE	TRUE
"0103773"	"[2] Loss"	1634.0263793403	2006	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103773"	"[1] Profit"	1748.45002608656	2007	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103773"	"[2] Loss"	1936.33195785608	2008	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103773"	"[3] Break-even"	2020.0924162221	2009	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103773"	"[2] Loss"	2068.88244044346	2010	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[2] Loss"	2066.26752547309	2011	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[2] Loss"	2069.85048686462	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[-1] Not asked"	2423.82100373244	2013	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[-1] Not asked"	2589.82043633479	2014	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103773"	"[-1] Not asked"	2689.63407100696	2015	NA	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103786"	"[1] Profit"	849.763338952672	2002	"Profit"	"Profit"	FALSE	"Break even"	TRUE	TRUE
"0103786"	"[3] Break-even"	890.343635187588	2003	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103786"	"[2] Loss"	902.472248787478	2004	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103786"	"[3] Break-even"	939.506524844002	2005	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103786"	"[2] Loss"	942.60274087909	2006	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103786"	"[3] Break-even"	955.019970547861	2007	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103786"	"[3] Break-even"	966.059362676356	2008	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103786"	"[2] Loss"	975.408741658722	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103786"	"[1] Profit"	974.248335899079	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103786"	"[1] Profit"	977.093229688599	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103786"	"[2] Loss"	977.565351328172	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
"0103786"	"[2] Loss"	987.642384949975	2013	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103786"	"[1] Profit"	992.484329920199	2014	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103786"	"[1] Profit"	993.105353018559	2015	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103787"	"[3] Break-even"	873.78751172854	2002	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103787"	"[3] Break-even"	894.716545669082	2003	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103787"	"[2] Loss"	912.414364659342	2004	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103787"	"[3] Break-even"	941.965717705723	2005	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103787"	"[2] Loss"	939.992006088646	2006	"Loss"	"Loss"	TRUE	"Break even"	TRUE	TRUE
"0103787"	"[3] Break-even"	939.997175528055	2007	"Break even"	"Break even"	FALSE	"Break even"	TRUE	TRUE
"0103787"	"[3] Break-even"	958.885283875653	2008	"Break even"	"Break even"	FALSE	"Loss"	FALSE	TRUE
"0103787"	"[2] Loss"	965.037733044342	2009	"Loss"	"Loss"	TRUE	"Profit"	TRUE	TRUE
"0103787"	"[1] Profit"	969.257784712715	2010	"Profit"	"Profit"	FALSE	"Profit"	TRUE	TRUE
"0103787"	"[1] Profit"	963.714642928542	2011	"Profit"	"Profit"	FALSE	"Loss"	FALSE	TRUE
"0103787"	"[2] Loss"	944.880185405279	2012	"Loss"	"Loss"	TRUE	"Loss"	FALSE	TRUE
