Salary,NG
10148,0
55404,0
58164,0
48372,0
118277,0
78812,0
0,0
102488,0
24747,0
99065,0
8332,0
13872,1
43072,0
3635,0
39711,0
37168,0
58981,0
141501,0
44588,1
0,1
108124,0
0,0
34006,0
81210,0
45334,0
157874,0
61263,0
47153,0
34669,0
42986,0
0,0
46851,0
100743,0
51344,0
31144,0
0,0
30950,0
26407,0
20085,0
122712,0
99673,0
93188,1
82253,0
46674,0
117043,1
45463,0
0,0
114040,0
36416,0
2922,0
40406,0
0,0
156053,0
63653,0
43648,0
0,1
33228,1
106184,1
0,0
40829,0
0,0
35787,0
85530,0
4159,0
80469,0
30968,0
71668,0
76192,0
38450,0
78234,0
86354,0
0,0
82431,0
159594,0
53856,0
54149,0
186825,0
132169,1
0,0
89298,0
95059,0
50780,0
119262,0
116851,0
46239,0
71096,0
51962,0
19678,0
21703,0
196106,0
114832,0
88806,0
0,0
39333,0
84941,0
61620,0
135602,0
87269,0
46066,0
49947,0
92500,0
106378,1
0,0
62871,0
0,0
45082,0
54881,0
40647,0
115819,1
72408,0
47355,0
56276,0
0,0
42574,1
98734,0
35333,0
0,0
56208,0
130499,0
93937,0
82557,1
0,0
33882,0
65529,0
26312,0
100463,0
81630,0
96530,0
46179,0
144298,0
30787,0
60507,0
115596,0
113373,0
39651,0
83790,0
162908,0
100797,0
129210,0
144060,0
96339,0
0,0
66967,0
90466,0
83808,0
88427,0
20769,0
0,0
92263,0
50744,0
65884,1
95026,1
84364,0
0,1
77480,0
115189,0
9006,0
0,0
47333,0
0,0
31957,0
45196,0
209298,0
121398,0
187368,0
68348,0
6629,0
62036,0
27459,0
0,0
27326,0
32967,0
63612,0
87083,0
0,0
0,0
72571,0
80678,0
0,0
177953,0
159833,0
20328,0
4393,0
12219,0
27464,0
0,0
69006,0
121995,0
142121,1
88710,1
25794,0
0,0
29525,0
21745,0
78216,0
15600,0
99363,0
0,0
52407,0
98866,0
0,0
12943,1
10824,0
50184,0
18366,0
41258,0
1458,0
27607,0
93766,0
175541,0
0,1
85167,0
50324,0
0,0
22151,0
59616,1
61194,0
12915,0
90499,0
56791,0
63420,0
153726,0
47100,0
0,0
51288,0
87140,0
73851,1
34114,0
188405,1
0,0
11339,0
0,0
0,0
139950,0
112180,0
1475,0
45476,0
91069,1
69542,0
63392,0
148507,0
38355,0
161049,1
112600,0
42831,0
8777,0
104996,0
0,0
42483,1
73816,0
12106,0
175883,0
79664,0
39586,0
33348,0
27428,0
23300,0
0,0
0,0
7876,0
0,0
129293,0
0,0
0,0
46613,0
77796,0
47301,0
218605,0
87869,0
57325,0
21721,0
12841,0
0,1
35607,0
72413,1
89737,1
196197,0
86614,0
69151,0
13652,0
23027,0
21893,0
17789,0
108499,0
58832,0
46192,0
0,0
80166,1
64723,0
10430,0
31529,1
38096,0
34515,0
29910,0
0,0
73981,0
39302,0
207781,0
0,0
51076,0
147115,1
56705,0
66437,0
44449,0
52450,0
14085,0
0,0
50174,0
69576,0
44145,0
77888,1
48628,0
9391,0
10976,0
0,0
69690,0
60426,1
4051,0
31614,0
0,0
128488,0
9170,0
108549,0
0,0
164803,0
69438,0
202915,1
79002,0
71295,0
0,0
0,0
34594,0
18361,1
97690,0
24536,0
47368,0
43143,0
32704,0
0,0
56323,0
39434,1
0,0
5585,0
0,0
0,0
77486,0
0,1
101296,0
85593,0
37741,0
110275,0
0,0
81440,0
39827,0
69362,0
121417,0
0,0
65745,0
61229,0
41606,0
20316,1
100789,1
76333,0
0,0
104171,0
0,0
19361,1
150657,0
65169,0
526,0
57851,0
8579,0
87380,0
43125,0
34479,0
0,0
80960,0
0,0
47047,0
99555,0
66990,0
58247,0
11879,0
0,0
13021,0
66826,0
63494,0
70953,0
142479,0
57982,0
104892,0
48971,0
41835,0
92124,0
13026,0
76678,0
0,0
1362,0
46188,0
0,0
96006,0
72329,0
69924,1
61579,0
29035,0
0,0
213615,0
67971,0
0,0
57639,0
44786,0
16788,1
32072,0
53900,0
66885,1
56005,0
117146,0
35532,0
0,0
40477,0
92526,0
88000,1
109722,0
67786,0
0,0
89093,0
6272,0
49264,1
29680,0
117387,0
33485,0
0,0
70419,0
110261,0
0,0
95877,0
115796,1
0,0
61552,0
37445,0
0,0
21645,0
1299,0
63350,1
103660,0
109847,0
59027,0
71361,0
69459,0
95161,0
28997,0
29228,0
155997,0
0,0
64678,0
41736,0
129284,0
62825,0
57547,0
153905,0
0,0
48688,1
45654,0
0,0
41021,0
143673,1
0,0
0,0
52638,0
4966,0
86404,0
219946,0
0,0
18308,0
94817,1
0,0
22859,0
52914,0
47491,0
111730,0
65066,0
69282,0
91412,0
132414,1
65421,0
30838,0
44352,0
14203,0
84160,0
39318,0
22623,0
12841,0
72297,0
58786,0
18914,0
46688,0
57076,0
107571,1
31403,0
44571,0
62148,0
39546,0
47747,0
190002,0
71783,0
43253,0
47539,0
55111,0
12021,0
34532,0
56949,0
526,0
0,0
104253,0
65124,0
0,0
11827,0
103482,0
67859,0
192048,0
67216,0
199774,0
56341,0
49983,0
61737,0
109616,0
46588,0
53838,0
58060,0
119263,1
34284,0
98107,0
0,0
113125,0
70971,0
11475,0
168639,0
104817,0
14109,0
41731,0
108900,0
81225,0
0,0
13329,0
12842,0
33406,0
0,0
0,0
0,0
34788,0
69966,1
93513,0
64415,1
0,0
66193,0
122528,0
0,0
39451,0
28695,1
81518,0
77069,1
50454,0
0,0
0,0
114116,0
21594,0
52681,1
117480,0
0,0
49297,0
55349,0
5892,0
94155,0
87605,0
11027,0
0,0
4931,0
0,0
133047,0
24205,0
37971,0
49891,0
37002,0
50290,0
0,0
57188,0
95652,1
0,0
30938,0
0,0
122547,0
65229,0
57143,0
84401,0
46040,0
11222,0
74931,0
17783,0
57307,0
0,0
7630,0
23898,0
30648,0
43397,0
118207,0
93280,0
76607,1
50625,0
7736,0
70028,0
106678,1
47091,0
57162,0
25632,0
93745,0
64774,0
92483,0
0,0
47766,0
78105,0
64378,0
13086,0
0,0
27967,1
0,0
50567,1
105963,0
133488,0
27660,0
205463,0
142949,0
112321,0
78321,0
70268,1
148107,0
95436,0
70369,0
0,0
39033,0
164652,1
110229,0
163680,0
203665,0
44957,0
0,0
0,1
17719,0
0,0
62492,0
114191,0
0,0
26867,0
86198,0
47432,0
21400,0
92144,0
61525,0
15151,0
105350,0
85088,0
111998,0
46115,0
63579,0
21803,1
65031,0
31000,0
122954,0
58830,0
39629,0
229030,1
0,0
37994,0
72156,0
139125,0
50775,0
9164,0
14034,0
0,0
33820,0
51110,0
64359,0
116085,0
74200,0
21805,0
134246,0
13615,0
51778,0
0,0
0,0
36931,0
30910,0
110379,0
0,1
82737,0
33575,0
81631,0
93322,0
53187,0
50463,0
54634,0
0,0
22616,0
82383,0
0,0
73936,0
65228,1
88026,0
59086,0
0,0
0,0
92878,0
46199,0
31317,0
19483,0
115504,0
74394,0
20261,0
37416,0
61867,0
40808,0
9518,0
10335,1
7741,0
37243,0
70189,0
42780,0
57856,0
0,0
93969,0
29252,0
10774,1
0,0
73709,1
76120,0
54268,0
55295,0
60840,0
0,0
46211,1
67277,0
46054,0
0,1
0,0
1661,0
3608,0
18470,0
78379,0
17790,0
0,0
143158,0
24627,0
31281,1
141731,0
111123,0
68178,0
0,0
73432,0
16437,0
16546,0
71978,0
42842,0
57132,0
45356,0
70345,0
36390,0
45142,0
94859,0
11338,0
0,0
526,0
26246,0
108824,1
78684,0
24148,0
0,0
10587,0
91014,0
65339,0
160808,0
65772,0
18437,0
66323,0
94820,0
84195,0
45398,0
0,0
39738,1
20441,0
40588,0
20742,0
90202,0
52672,0
39605,1
118202,1
0,0
52968,0
42149,0
39808,0
7796,0
0,1
200886,1
83438,1
31285,0
175573,1
168147,0
41464,1
39564,0
8909,0
132529,1
0,0
112587,0
15374,0
94326,0
21040,0
64729,0
13771,0
50566,0
59163,0
72475,0
85609,0
38610,0
107492,0
50187,0
27894,0
217463,1
48784,0
136101,1
0,0
50992,0
0,0
231259,0
45412,0
51503,0
56413,0
102630,1
155691,0
0,0
38703,0
21204,0
59689,0
105858,0
0,0
21494,0
0,0
88020,0
122776,0
63631,0
169590,0
126675,0
17810,0
22846,0
69619,0
175858,1
0,0
63434,1
8546,0
106202,0
47056,0
65312,0
174900,0
117487,0
18734,0
47808,0
98303,0
71028,0
46405,0
9358,0
72129,0
5090,0
0,0
43120,0
41198,0
18500,0
40056,0
41929,0
5067,0
0,0
50036,0
54412,0
0,0
66563,0
26010,0
141355,0
9677,0
68959,0
0,0
58292,0
146479,1
14327,0
84468,0
39498,0
68065,0
17452,0
0,0
16795,0
20792,0
0,0
5053,0
82583,0
39702,0
58605,0
24042,0
0,0
30641,0
18822,1
2803,0
7106,0
34646,0
157650,0
0,0
0,0
39448,0
56447,0
48223,0
77468,0
75662,0
127712,0
54470,1
0,0
16157,0
60182,0
19696,0
25378,0
10781,0
41178,0
37541,0
0,1
100246,0
27026,0
39400,0
39768,0
23843,0
70976,0
26959,0
21957,0
41318,0
48458,0
0,0
181790,0
18741,0
126402,0
60709,0
54203,1
0,0
203586,0
33440,0
76351,0
133644,0
69420,0
88791,1
72140,0
0,0
76008,0
88270,0
56188,0
75910,0
173618,0
114518,0
122732,0
0,0
83642,0
25740,0
45266,0
63009,1
51828,0
0,0
9459,0
16120,0
75040,0
72318,0
0,0
0,0
68628,0
0,0
172463,0
26975,0
7918,0
87956,0
124437,0
0,0
103532,0
0,0
96116,0
71245,0
73068,0
93797,0
24680,0
32285,0
123028,0
0,1
35027,0
96167,0
38046,0
63392,1
57253,0
92319,0
67429,0
33837,1
129480,1
80881,0
101842,0
0,0
74379,0
96973,0
0,0
39923,0
82918,0
35606,0
238141,1
116816,1
83281,1
0,0
63355,0
36753,0
54438,0
70433,0
96628,0
0,0
0,0
51579,0
20843,0
27403,0
122859,1
46005,0
116820,0
26783,0
85604,0
0,0
136840,0
132877,0
0,0
133829,0
26011,0
74200,0
0,0
0,0
0,0
85689,1
68989,0
40735,0
83841,0
58129,0
107054,0
0,0
62376,0
0,0
0,0
46470,0
125712,0
0,0
48972,0
0,0
153754,0
59152,0
0,0
24884,1
36531,0
0,0
81768,1
0,1
33644,0
55163,0
28096,0
119818,0
135622,0
43887,0
178954,0
1826,0
132494,0
79831,1
91011,0
86629,0
92213,0
26770,0
38664,0
74835,0
111848,0
43415,0
152505,0
9441,0
0,0
12280,0
68014,0
74305,0
74190,0
45817,0
29224,0
25315,1
33784,0
48606,0
77636,0
13273,0
110317,1
17694,1
0,0
20219,0
56737,1
18581,0
0,0
73258,0
48502,0
0,0
0,0
45996,0
63772,0
28042,0
0,0
50065,0
59180,0
80198,0
76520,0
138240,1
86954,0
0,0
45786,0
29916,0
0,0
23503,0
152446,0
10265,0
0,0
0,0
38511,0
53770,0
92168,1
0,0
27150,0
32348,0
10334,0
12301,0
0,0
30591,0
12128,0
0,0
61066,0
0,0
9264,0
53156,0
0,0
82261,1
32608,0
11543,0
31650,0
0,0
93317,0
54750,0
0,0
13742,0
35234,1
47604,0
206222,0
56913,0
0,0
0,0
0,0
0,0
80163,1
0,0
45660,1
92759,1
0,0
40665,0
59695,0
125128,0
83552,0
99935,1
96942,0
37630,0
47403,0
0,0
50234,0
89499,0
23813,0
51747,1
3688,0
81944,0
45487,0
84011,0
73532,1
68927,0
91987,0
53237,0
109788,1
58238,0
74098,1
0,0
101993,0
84512,0
63914,0
0,0
0,0
8803,0
93496,0
1814,0
526,0
56324,1
54925,0
0,0
0,0
80077,0
173958,0
0,0
32198,0
170775,1
82478,0
65766,0
0,1
0,0
23580,0
0,0
96840,0
74228,0
105584,0
91056,0
84060,0
103293,0
0,0
61482,0
131551,0
87105,0
38830,0
27780,0
15230,0
0,0
53449,0
25110,0
85216,0
26830,0
99182,0
66354,0
3306,0
113474,0
140606,0
11051,0
51195,0
108149,0
0,0
50792,0
0,0
10702,0
155041,1
33843,0
75225,0
12655,0
48519,0
132540,1
0,0
97612,1
27186,0
67913,0
98256,0
101472,0
242506,0
55852,0
20933,0
7396,0
108620,0
57708,0
0,0
122176,1
0,0
35196,0
0,0
23143,0
134899,0
143895,1
0,0
85369,0
66528,0
30365,0
25224,0
0,0
59671,0
60944,0
72008,0
63040,1
101443,0
0,0
84855,0
79047,0
0,0
77900,0
0,0
94253,0
85978,0
14671,0
85400,0
55011,0
0,0
21352,0
85703,0
59730,0
76422,0
125338,0
138858,0
131688,0
44851,0
77717,1
96544,0
171028,0
52080,0
0,0
23764,1
88059,0
68922,0
29479,0
65718,0
64780,0
0,0
68122,0
30968,0
0,0
11385,0
135959,0
52923,0
127546,0
30466,0
72554,0
49633,0
142149,0
90362,1
83756,0
65822,0
24991,0
19240,0
69418,0
52974,0
6780,0
63514,0
40090,0
47273,0
38499,0
22897,0
56043,0
83644,0
65069,0
49908,0
13446,1
128171,0
19195,0
36388,0
56821,0
66961,0
88780,0
57722,0
526,0
31195,0
96030,0
110954,0
65783,0
55565,0
68477,1
57684,0
0,0
0,0
67708,0
61862,0
82306,0
37343,0
0,0
67620,0
83312,0
63228,0
57470,0
52935,1
79427,0
25284,0
17008,0
47145,0
88529,1
0,0
179405,0
0,0
96749,0
47019,0
2730,0
0,0
86989,0
87164,1
23650,0
0,0
0,0
18007,0
108274,0
74347,0
62925,0
41291,0
38830,1
101303,0
31795,0
4994,0
110330,0
69870,0
123119,0
79804,0
34688,0
69560,0
41750,0
55594,0
39483,0
100067,1
0,0
0,0
78841,0
2256,0
44388,0
0,0
73398,0
8389,0
87989,1
81281,0
0,0
72416,0
164144,1
140874,0
0,0
87394,0
7325,0
19275,1
8715,0
76088,0
180510,1
122837,0
50432,0
163938,0
76088,0
0,0
0,0
0,1
122317,0
106053,0
0,0
82124,0
73823,0
23998,0
176823,0
49530,0
30991,0
0,0
53473,0
0,0
59613,0
82777,0
0,0
54878,0
68687,1
30699,0
85696,0
89009,0
9508,0
30286,0
38527,0
1319,0
86424,1
83821,0
60010,0
0,0
63148,0
46235,0
93913,0
111882,0
0,0
30395,0
31657,0
22882,0
49014,0
35892,0
81147,0
0,0
54355,0
66264,0
8460,0
24336,0
0,0
0,0
48452,0
105049,1
0,1
13934,0
0,0
0,0
0,0
49279,0
0,1
68605,0
60983,0
40912,0
0,0
80869,0
99177,0
62718,1
71792,0
208328,0
12972,0
0,0
79546,0
34516,0
0,0
55523,0
125746,0
58830,0
39303,0
34923,0
75267,1
188770,0
57315,0
124782,1
0,0
0,0
57250,0
110176,0
165240,0
29721,0
20327,0
114998,0
36584,0
0,0
21118,0
15910,0
155957,0
0,0
201733,1
98122,0
86544,0
64747,0
23556,0
0,0
90048,0
80270,0
5938,0
75758,0
21604,0
34848,0
0,0
104368,0
56945,0
0,0
78089,0
13285,0
10884,0
55056,0
28893,0
39772,0
11356,0
93769,0
0,0
30021,1
12957,0
74356,0
0,0
55068,0
0,0
43883,0
156546,1
68494,0
47907,0
98667,0
105653,0
114997,0
0,0
67702,0
0,0
55619,0
39278,0
84243,0
61421,0
58098,0
92839,1
126016,0
42454,0
87600,0
0,0
6169,0
0,0
0,0
118554,0
191159,0
182129,0
56340,0
141736,0
25971,0
7161,0
118757,0
4660,0
82483,0
39504,0
19245,0
57626,0
0,0
65372,0
102655,0
52545,0
73105,1
0,0
71665,0
143027,1
88300,0
0,0
87896,0
215999,0
39796,0
97800,0
43787,0
74254,0
0,0
6657,0
112610,0
143216,1
32040,0
57693,0
34801,0
104315,0
41131,0
29572,0
51478,0
143181,1
34400,1
57420,0
102842,1
0,0
60004,0
92400,1
46716,0
94173,0
53620,0
81526,1
66754,0
37047,0
68463,1
0,0
87179,0
57244,0
65254,0
36450,0
69736,1
0,0
100649,0
65708,0
33795,0
81441,1
53604,0
0,0
0,0
99083,0
171979,1
14239,0
0,0
10177,0
6045,0
0,1
127372,0
4412,0
0,0
32676,0
15103,0
58475,0
153561,1
0,0
0,0
39155,0
0,0
42641,0
0,0
86575,0
88234,0
74240,0
32202,0
38700,0
51265,0
5582,0
76694,0
14611,0
18637,0
70550,0
79725,0
24038,0
5585,0
18088,0
82688,0
4204,0
8801,0
63260,0
12855,0
37460,1
51241,0
6028,0
154077,1
63660,1
70813,0
22706,0
0,1
49082,0
47709,0
18900,0
8001,0
9363,0
0,0
135744,0
71573,0
99907,0
114150,1
28392,0
0,1
57333,1
46357,0
86689,1
9906,0
88332,0
84137,0
78572,1
0,0
0,0
79289,0
0,1
0,0
62863,0
44972,0
0,0
63220,0
45721,0
18140,0
35084,0
92396,1
33762,0
84086,1
35896,0
0,0
47755,0
103284,0
163979,0
21814,0
94204,1
0,0
57196,0
120885,0
82999,0
167846,0
8058,0
152657,0
30927,0
26307,0
117568,0
2461,0
0,0
83440,1
99649,1
85139,0
71357,0
18078,0
66825,0
117890,0
0,1
47304,0
190487,0
108930,0
0,0
5204,0
82273,0
0,0
67943,0
71400,1
0,0
0,0
2778,0
33517,0
22385,1
71932,0
48336,0
29722,0
26393,0
92409,0
44083,0
51585,0
71657,0
37301,0
77400,0
0,1
57498,0
108561,0
122576,0
143484,0
92764,1
27495,0
0,0
53736,0
35111,0
87651,1
0,0
38550,0
6938,0
49304,0
91451,0
119580,1
0,0
107925,0
72931,0
46242,0
0,0
45730,0
62108,0
0,0
41371,0
62361,0
78811,0
176051,0
57926,0
117683,0
33703,0
73687,0
63188,0
10810,0
0,1
111970,1
25040,0
104608,1
9835,0
94882,0
113599,0
114744,0
59543,0
58468,1
39068,1
62737,0
0,0
110583,0
20717,0
123037,1
29111,0
113356,0
127817,0
77604,0
6394,0
62082,0
154838,0
60885,0
0,0
52776,0
35218,0
57257,0
42279,1
119682,0
95785,0
26171,0
102496,0
41519,0
29065,0
59789,0
0,0
97255,0
88748,0
0,0
66091,0
61731,0
76765,0
50865,0
112563,1
101765,0
26382,0
71356,0
4750,0
41085,0
36612,0
107027,0
9824,0
49705,0
70303,0
49475,0
29721,0
215227,1
70126,0
0,0
0,0
43539,0
46846,0
106931,1
29814,0
28331,0
0,1
7938,0
21868,0
81190,1
5652,0
0,1
3469,0
85759,0
161129,1
36035,0
40488,0
0,0
107792,1
46655,0
55351,0
41338,0
0,0
77608,0
24369,0
114368,1
65675,0
121488,0
88226,0
41512,0
33303,0
49341,0
27864,0
9480,0
56824,1
526,0
41460,0
153581,1
74255,0
114426,1
1331,0
61999,0
108330,0
48123,0
75898,0
8991,0
16711,0
38771,0
0,1
95186,0
4894,0
85701,0
124410,0
52720,0
118230,1
0,0
56370,0
198914,0
84231,0
56648,0
66440,0
67562,0
0,0
12952,0
5021,0
123549,1
59816,1
32492,0
60455,0
215079,0
193188,0
36459,0
23166,0
27638,0
56278,0
18280,0
36195,0
115057,0
84690,0
68646,0
105047,1
35686,0
52167,0
71808,0
0,0
73683,0
45381,0
17481,0
46748,0
64799,0
89096,0
15091,0
45334,0
110540,0
89998,0
38975,0
0,0
0,0
50592,0
156667,0
526,0
46905,0
111037,0
71683,0
99662,1
40508,0
0,0
142365,0
32074,0
38875,0
49161,0
71388,0
59700,0
1247,1
88387,0
58270,0
0,0
0,1
41776,0
0,0
10322,0
18227,0
0,0
60392,0
77085,0
109879,1
28363,0
41857,0
0,0
0,0
64304,1
64700,0
127130,0
78748,0
17366,0
118242,0
49291,0
67732,0
86646,1
53632,0
38758,0
30412,0
0,0
11346,0
56063,0
95658,0
60732,1
58377,0
0,0
29682,0
56263,0
37656,0
0,0
67552,0
0,0
119431,0
105341,0
84525,0
9875,0
0,0
0,0
37693,1
37589,0
1866,0
50051,0
0,0
105506,0
197748,1
0,0
7044,0
82370,0
34528,0
45139,0
52469,0
0,0
87251,0
80259,0
76400,0
120834,0
0,1
59012,0
37418,0
27429,0
44537,0
47195,0
27846,0
65332,0
74223,0
164314,0
0,0
94462,1
34437,0
9284,0
0,1
46873,0
45950,0
45409,0
7110,0
0,0
39675,0
78285,0
52084,0
20334,0
40090,0
150253,0
64110,0
121512,0
13589,0
71010,0
2596,0
24941,0
5466,1
110275,1
24111,0
81983,0
1629,0
108549,1
171186,1
135832,1
83022,0
21062,0
25780,0
27697,0
0,0
67200,1
49226,0
19530,0
30802,1
161266,0
57513,0
79424,0
64730,0
0,0
0,0
114217,0
0,0
102312,0
92328,0
142526,0
58695,0
0,0
26595,0
113452,0
92326,1
25106,0
84560,0
149195,1
0,0
53077,0
32558,0
29492,0
47906,0
46984,0
210066,0
77097,0
89040,0
52483,0
43098,0
108461,0
116474,0
27737,0
114372,0
63740,0
228275,0
113738,0
8073,0
87970,0
25028,0
0,0
29073,0
0,0
0,0
34208,0
141789,0
72551,0
0,1
81298,0
3640,0
163479,0
58950,0
59657,0
59401,0
0,0
46045,0
0,0
2673,0
103174,0
56496,0
0,0
0,0
35012,0
152294,1
21389,0
142930,1
173109,0
15066,0
113318,0
38395,0
84566,0
48981,0
60596,0
58523,0
0,1
13565,0
0,0
0,0
99070,0
88694,0
87449,0
60031,0
61400,0
56391,0
0,0
172401,0
58256,0
46053,0
89066,0
0,1
0,0
0,0
36197,0
0,0
0,0
35934,1
0,0
54411,0
139960,0
38876,0
0,0
22165,0
0,0
0,0
238689,1
40923,0
90658,0
89840,0
140400,1
55476,1
0,0
31749,1
35744,0
45064,0
178419,0
46252,0
22811,0
0,0
73652,0
42414,0
3260,0
100935,0
0,0
105141,0
43253,0
96055,0
77328,0
185218,0
77451,0
118861,0
37554,0
39240,0
235552,0
150175,0
38377,0
0,1
76691,0
38827,0
39533,0
59555,0
49378,0
0,0
20728,0
36254,0
110249,0
12504,0
241812,0
62692,0
35970,0
0,1
0,0
46666,0
69921,0
22950,0
164529,0
0,0
66704,0
103191,0
54295,0
5567,1
0,0
211176,0
178742,0
101241,0
66266,0
101110,0
107690,0
41832,1
56303,0
113931,0
161906,0
0,0
46726,0
95759,0
31149,0
0,0
95538,0
68996,0
0,0
67411,0
45729,0
112920,1
71435,0
113561,0
133105,0
0,0
119970,0
69430,0
239063,1
15002,0
68235,0
0,0
57275,0
526,1
0,0
0,0
73518,0
215442,1
51094,0
71746,0
96956,1
140094,0
181066,0
46902,0
42078,0
98327,0
0,0
66918,1
0,0
36529,0
18326,0
57730,0
98310,0
75410,0
49958,0
37877,0
110647,0
8815,0
46206,0
73195,0
0,1
90748,0
87884,0
2587,0
111869,0
65245,0
74769,1
89836,0
0,0
78590,0
0,0
117743,0
20550,0
46353,0
48124,0
30676,0
15154,1
526,0
0,0
46776,0
103623,0
29626,0
149562,0
16029,0
14799,0
43672,0
63043,0
51188,0
114073,1
85954,0
42612,0
72180,0
166707,0
72212,0
56333,1
1094,0
113398,0
225588,1
7199,1
0,0
131184,0
89648,0
114967,0
71468,0
0,1
36679,0
73328,1
61998,0
58131,0
0,0
42742,0
111599,1
125344,0
0,0
181710,1
45012,1
71641,0
0,0
27750,1
107924,0
42063,0
81779,0
87427,1
54550,0
55212,0
70153,0
159787,0
109515,0
173246,1
88317,0
20940,1
130258,0
216488,0
102227,0
38660,0
63560,0
62818,0
23814,0
0,0
98186,1
28839,0
174826,0
134838,0
12508,0
63376,0
30101,0
170048,1
41300,0
0,0
115804,0
78319,1
44239,0
31398,0
173325,0
2661,0
21633,0
78830,0
0,0
58760,0
17779,0
124686,1
122624,0
56031,0
18874,0
34259,0
69944,1
47031,0
60368,0
0,1
0,0
62378,0
13350,0
167963,0
27800,0
83014,0
66452,0
1491,0
78909,0
72508,0
526,0
103896,0
61896,1
37462,1
107347,1
0,0
45171,0
40423,0
116221,0
71270,0
58897,0
78219,0
22743,0
65727,0
31112,0
6083,0
48702,0
55920,0
0,0
79292,0
0,0
30883,0
0,0
24698,0
93974,0
143129,1
0,0
149133,1
53086,0
146268,0
0,0
94299,0
50585,0
193239,0
73786,0
46259,0
196781,0
0,0
102776,0
67295,0
0,0
0,0
5896,0
60449,1
101572,0
99548,0
53001,0
74682,1
35953,0
16685,0
177889,0
52606,0
0,0
0,1
32276,0
5571,0
0,0
526,0
43621,0
25713,0
111932,0
17765,0
121958,0
28722,0
61879,0
130800,0
52315,0
60636,0
60125,0
144636,0
208263,0
2677,0
102230,0
157020,0
60736,0
0,0
0,0
70051,0
116114,0
12894,0
0,0
78161,0
20416,0
100659,0
47777,0
19445,0
118929,1
84319,0
46292,0
11014,0
84805,0
47155,1
0,0
68818,0
83033,1
56149,0
76968,0
71314,0
128129,0
44998,0
35574,0
13287,0
150070,0
0,0
165316,0
29223,0
43934,0
81910,0
58301,0
160403,0
21976,0
77207,0
30312,0
104380,0
169438,0
0,0
14431,0
31286,0
75281,0
0,0
74331,0
9234,0
0,1
0,0
14169,0
17179,0
27601,0
8554,0
0,1
27130,0
51604,0
29070,0
3184,0
5309,0
0,0
67165,0
0,0
1400,0
25624,0
76485,0
140532,0
0,0
66770,0
178125,0
112935,0
101458,1
44148,0
39652,1
58321,1
0,0
122187,0
52738,1
36224,0
22472,0
0,0
73502,0
116904,0
122445,0
0,0
69042,0
95519,1
53596,0
106703,0
176386,0
98535,0
137119,0
134395,0
77520,0
48607,0
50643,0
40822,0
47630,0
67685,1
78731,1
112380,0
74330,0
101142,0
83836,1
66140,0
75708,0
204191,0
24915,0
58856,0
32541,0
169918,1
46363,0
129174,0
112989,0
44899,0
75293,0
164331,1
41530,0
69199,0
47421,0
31897,0
526,0
36555,0
0,0
107176,1
0,0
154122,0
0,0
7795,0
48003,0
20261,0
25511,0
46691,0
19188,0
90355,0
42604,0
80897,0
10303,0
73478,0
0,0
76519,0
78632,1
23598,0
40866,0
47822,0
2863,0
191189,0
57079,0
8599,0
23353,0
71824,0
87146,0
57753,0
63952,0
0,0
236545,1
0,0
89861,0
85490,0
104283,0
24183,0
81961,0
85377,0
58590,0
0,1
26854,0
0,0
0,0
68024,0
36844,1
95508,0
52184,0
144123,1
0,0
91769,0
31241,0
152947,1
80686,1
66568,0
142491,0
45114,0
56555,0
0,1
0,1
95045,0
24003,0
78181,0
0,0
50388,0
88034,0
86755,0
123278,1
17757,0
81177,0
13985,0
20332,0
67366,0
67183,0
43779,0
22122,0
76077,0
64764,0
55983,0
39590,0
89136,0
68610,0
17456,0
62070,0
43503,0
140054,1
139959,0
0,0
80063,1
46725,0
12535,0
0,0
0,0
0,0
61924,0
27810,0
30708,0
13733,0
105854,0
96969,0
11996,0
83899,0
0,0
101379,0
138425,0
0,0
43312,0
57017,0
0,0
78276,0
0,0
154608,1
24657,0
31867,0
13997,0
6268,0
66809,0
0,0
46508,0
29546,0
62255,0
81505,0
29866,0
19386,0
209093,0
43444,0
21924,0
60202,0
87408,0
88070,1
5141,0
0,0
112230,0
11315,0
43595,0
0,0
80359,1
28316,0
116622,0
47985,0
89631,0
9253,0
0,0
86829,0
83637,0
88428,0
113190,1
91638,0
89995,0
0,0
56588,0
0,0
73008,0
131840,0
24743,0
111665,0
68767,0
0,0
40077,0
111344,0
45612,0
101175,0
34808,0
42106,0
47700,0
185115,0
56153,1
44389,0
0,0
61317,0
15962,0
114653,0
2348,0
120611,1
0,0
86899,0
97772,0
37917,0
164809,0
125628,0
0,0
0,0
99323,0
0,0
154348,0
6238,0
50518,0
164444,0
0,0
61779,0
122833,0
16050,0
56782,0
100499,1
50502,0
32114,0
0,0
36381,0
105545,1
136128,0
3403,0
220384,0
526,1
9758,0
58992,0
22615,0
0,1
107878,0
99135,0
120195,0
45440,0
0,1
135951,0
70726,1
51948,0
31905,0
0,0
46073,0
0,0
105364,0
41298,0
35129,0
85359,1
7699,0
49781,0
42772,0
0,0
16568,0
74234,0
56763,0
103952,0
101517,0
0,0
74582,0
0,0
18222,0
0,0
99567,0
70051,0
145332,0
103438,0
73138,0
0,0
21736,0
74351,0
0,0
60300,0
157631,0
37245,0
0,0
87433,0
93431,1
156062,0
42074,1
61122,1
0,1
0,1
96670,0
0,0
104179,0
64607,1
56412,0
